Sale_Price,Gr_Liv_Area,Year_Built,Total_Bsmt_SF,Garage_Area,Lot_Area,Overall_Qual,Overall_Cond,Central_Air,Full_Bath,Bedroom_AbvGr
267300,1564,2006,1546,502,8298,Very_Good,Average,1,2,2
265900,1484,2006,1476,472,9037,Very_Good,Average,1,2,2
239000,1571,2007,1571,722,10991,Very_Good,Average,1,2,3
248900,1646,2006,1638,870,10656,Very_Good,Average,1,2,3
174000,1240,1985,1265,528,10331,Good,Good,1,2,3
187500,1717,1990,1156,400,13758,Good,Average,1,2,3
204000,1756,1996,872,422,9303,Above_Average,Average,1,2,3
180500,1312,2001,1267,471,6718,Very_Good,Average,1,2,2
187500,1146,2003,868,438,9590,Good,Average,1,2,3
282000,1922,2002,1922,692,11305,Very_Good,Average,1,2,2
178000,1491,1996,1491,571,7777,Above_Average,Average,1,2,3
270000,1629,2002,1616,808,14536,Very_Good,Average,1,2,3
279900,2486,2003,1122,452,11800,Good,Average,1,3,5
186700,1572,1963,1572,995,35133,Average,Below_Average,1,1,3
283463,1776,2006,1732,712,15306,Very_Good,Average,1,2,3
392000,1824,2006,1824,932,12633,Very_Excellent,Average,1,2,3
281213,2482,2005,1094,642,12665,Very_Good,Average,1,2,4
147000,1120,2007,1120,0,8402,Average,Average,1,1,3
130000,2034,1953,0,1041,43500,Fair,Average,1,1,2
140000,936,1996,920,460,6710,Above_Average,Average,1,0,0
132250,1040,1963,1064,648,25286,Below_Average,Average,1,1,3
143000,1632,1967,1632,576,25000,Average,Below_Average,1,2,4
168000,1622,1961,1249,1356,32463,Below_Average,Below_Average,1,1,3
129900,1060,1976,1040,572,4224,Average,Good,1,1,3
134000,1142,1976,1142,528,4224,Average,Average,1,1,3
85500,1092,1972,546,253,1504,Below_Average,Below_Average,1,1,3
106500,992,1970,530,297,1533,Below_Average,Average,1,1,2
93900,1092,1970,546,0,1495,Below_Average,Above_Average,1,1,3
75000,1092,1970,546,286,2001,Below_Average,Average,1,1,3
84500,630,1970,630,0,1936,Below_Average,Above_Average,1,1,1
75190,1092,1976,546,286,1890,Below_Average,Fair,1,1,3
146800,1062,1976,1029,539,11333,Above_Average,Average,1,1,3
153500,1008,1977,923,678,9129,Average,Average,1,1,1
188000,1356,1977,1244,528,15957,Above_Average,Above_Average,1,2,3
196000,1676,1977,1160,672,33983,Average,Above_Average,1,1,3
157000,1432,1977,716,531,8286,Average,Good,1,1,3
138000,796,1971,796,0,6723,Average,Good,1,1,2
129500,768,1970,768,624,7244,Average,Good,1,1,2
80000,1608,1961,1396,444,27697,Below_Average,Fair,0,1,3
129500,845,1982,845,360,7599,Below_Average,Above_Average,1,1,2
135000,1178,1976,1090,502,11000,Average,Above_Average,1,1,3
124500,816,1982,816,264,8314,Average,Good,1,1,2
139000,816,1983,816,264,11625,Average,Good,1,1,2
93500,974,1991,974,0,10712,Average,Average,1,1,3
124500,887,1984,864,288,10447,Average,Above_Average,1,1,3
149900,1293,1954,1178,452,11027,Above_Average,Average,1,2,2
157500,1024,1956,1008,313,10533,Above_Average,Above_Average,1,1,2
169000,1797,1957,1617,963,11765,Average,Average,1,1,3
252000,1390,1957,1705,550,39384,Above_Average,Above_Average,1,1,1
192100,1851,1969,1851,506,11727,Good,Above_Average,1,2,3
183500,1525,1997,813,400,8238,Above_Average,Average,1,2,3
222000,2236,1997,964,642,13006,Good,Average,1,2,4
170000,1671,1995,781,423,13041,Above_Average,Average,1,2,3
187500,1498,1995,691,409,13031,Above_Average,Average,1,2,3
202000,1776,1996,821,443,9783,Above_Average,Average,1,2,3
185000,1511,1997,802,413,11207,Above_Average,Average,1,2,3
320000,2462,2005,1392,576,19378,Good,Average,1,2,4
240000,1670,2006,1670,690,14859,Good,Average,1,2,3
250000,2064,2005,1074,527,13128,Very_Good,Average,1,2,4
239900,1801,2005,893,800,10463,Very_Good,Average,1,2,3
309000,2212,2005,1700,773,13751,Good,Average,1,2,3
274725,2021,2006,868,422,23257,Good,Average,1,2,3
270000,2687,1994,2062,618,13108,Very_Good,Average,1,2,4
183500,1169,1993,1160,402,8076,Above_Average,Above_Average,1,2,3
165600,1501,1993,697,420,7685,Above_Average,Average,1,2,3
176500,1632,1998,935,462,9084,Good,Average,1,2,3
130000,1204,1987,1191,461,3701,Very_Good,Average,1,2,2
239000,1767,1987,1064,504,5306,Good,Good,1,2,2
275000,1742,1985,1742,564,6563,Very_Good,Average,1,2,2
457347,2798,2005,1398,670,16023,Excellent,Average,1,3,3
545224,3390,2006,1528,758,18062,Very_Excellent,Average,1,3,5
356383,2473,2006,1094,675,12292,Excellent,Average,1,2,4
556581,2868,2005,1992,716,16056,Excellent,Average,1,3,4
361919,2576,2006,1234,666,12438,Very_Good,Average,1,2,4
535000,2698,2006,1850,736,16052,Very_Excellent,Average,1,2,4
401179,2795,2005,1390,660,15922,Excellent,Average,1,3,4
438780,2945,2006,1410,641,13682,Very_Excellent,Average,1,3,3
169000,2320,1948,0,672,14762,Average,Above_Average,1,2,2
145000,1056,1955,1056,572,34650,Average,Average,0,1,3
318000,1714,2005,1714,517,8147,Excellent,Average,1,2,2
319000,1826,2005,1814,758,11302,Very_Good,Average,1,2,3
470000,2000,2005,1910,722,18261,Excellent,Average,1,2,3
202500,1621,1984,1208,440,14145,Good,Good,1,2,3
229000,2183,1988,1204,786,13837,Good,Average,1,2,4
235000,2263,1977,795,539,16659,Good,Good,1,2,3
190000,1574,1976,796,566,18800,Above_Average,Average,1,2,3
169000,1102,1980,988,582,10464,Above_Average,Above_Average,1,1,2
241500,1872,1988,1845,604,10400,Good,Average,1,2,3
188900,1857,1978,945,482,10530,Good,Average,1,2,4
207500,1686,1980,1686,612,10240,Above_Average,Above_Average,1,2,3
250000,2784,1978,1392,564,16692,Good,Average,1,3,5
179900,1552,1975,713,434,11475,Above_Average,Above_Average,1,2,3
172000,1083,1976,1047,596,9927,Good,Average,1,1,2
294323,2318,2005,960,541,9512,Good,Average,1,2,3
184500,1875,1975,675,485,10530,Above_Average,Above_Average,1,3,3
153500,1074,1975,1056,495,10140,Average,Above_Average,1,1,3
162900,1664,1976,832,528,10140,Good,Average,1,2,4
181000,1309,1974,1040,484,10140,Above_Average,Above_Average,1,1,3
155000,1103,1974,1103,462,10000,Above_Average,Above_Average,1,2,3
138800,1096,1969,1096,299,15870,Average,Average,1,1,3
116050,864,1970,864,280,9353,Below_Average,Average,1,1,3
88000,858,1971,858,0,8125,Below_Average,Below_Average,1,1,3
97500,874,1971,864,576,7200,Below_Average,Below_Average,1,1,3
190000,1419,2002,1487,543,8773,Above_Average,Average,1,2,2
105500,1092,1973,525,440,2760,Above_Average,Average,1,1,3
125500,1365,1973,765,440,2160,Average,Above_Average,1,1,3
83000,987,1973,483,264,1953,Above_Average,Average,1,1,2
116000,1030,1972,494,264,1890,Above_Average,Good,1,1,3
91500,1218,1971,672,0,1680,Above_Average,Average,1,1,3
118000,1218,1972,672,264,1680,Above_Average,Good,1,1,3
89000,948,1972,483,264,1680,Above_Average,Average,1,1,2
108000,1092,1972,525,264,1680,Above_Average,Average,1,1,3
94500,987,1972,483,288,1680,Above_Average,Average,1,1,2
146300,1069,1975,1069,440,4043,Above_Average,Average,1,2,2
145000,1387,1967,943,300,7514,Average,Good,1,1,3
123000,900,1967,864,288,7838,Average,Average,1,1,3
137500,1055,1976,1055,319,2280,Good,Good,1,2,2
144000,1456,1976,855,460,2179,Above_Average,Average,1,2,3
315000,1980,2004,1980,770,16737,Excellent,Average,1,2,3
412083,2589,2006,1738,831,16387,Excellent,Average,1,2,4
342643,2596,2006,1249,840,16259,Excellent,Average,1,3,4
252000,1618,2004,1618,880,16163,Very_Good,Average,1,2,2
465000,2076,2006,2076,850,13891,Very_Excellent,Average,1,2,2
293000,1740,2006,1721,874,12228,Good,Average,1,2,4
415000,1868,2005,1868,1085,14780,Excellent,Average,1,2,2
326000,1850,2004,1833,772,16033,Excellent,Average,1,2,3
325300,2376,2005,1158,853,14215,Very_Good,Average,1,3,4
309000,2452,2004,1117,691,13418,Very_Good,Average,1,3,4
300000,2206,2005,1090,670,13975,Excellent,Average,1,2,4
275500,2098,2005,1030,878,10240,Very_Good,Average,1,2,3
338500,2091,2005,1606,521,9942,Excellent,Average,1,2,3
345000,2324,2005,1175,736,11924,Excellent,Average,1,3,4
344133,2253,2005,1209,575,12867,Very_Good,Average,1,2,3
298236,2389,2006,1054,672,10672,Very_Good,Average,1,2,4
329900,2358,2005,1524,784,11643,Very_Good,Average,1,2,4
360000,1944,2003,1896,708,12378,Excellent,Average,1,2,3
281000,1970,2006,1085,753,11065,Very_Good,Average,1,2,3
372397,1792,2005,1792,925,13758,Excellent,Average,1,2,2
378000,1780,2004,1780,816,14828,Excellent,Average,1,2,2
374000,1792,2003,1792,874,11846,Excellent,Average,1,2,2
437154,2728,2005,1848,706,20431,Excellent,Average,1,2,4
275000,1904,2005,1058,736,10927,Very_Good,Average,1,2,3
279000,1914,2004,1420,746,13215,Very_Good,Average,1,2,3
185850,1364,2005,1364,484,7052,Good,Average,1,2,2
282500,1565,2005,1560,556,5911,Excellent,Average,1,2,2
202500,1368,2005,1368,474,6955,Good,Average,1,2,2
202665,1368,2005,1368,474,6792,Good,Average,1,2,2
332200,1686,2006,1686,899,7740,Excellent,Average,1,2,1
310090,1666,2006,1666,575,6373,Excellent,Average,1,2,2
171750,1405,2003,1405,478,3136,Good,Average,1,2,2
169990,1316,2005,1316,397,10237,Above_Average,Average,1,2,3
170440,1456,2005,728,390,10237,Above_Average,Average,1,2,3
169985,1492,2006,738,440,10237,Good,Average,1,2,3
179665,1496,2006,654,426,17104,Good,Average,1,2,3
219210,1863,2006,879,660,14054,Good,Average,1,2,4
174190,1326,2006,1326,427,11660,Above_Average,Average,1,2,3
172785,1456,2006,728,429,15578,Above_Average,Average,1,2,3
258000,2373,2004,1052,632,11631,Very_Good,Average,1,2,4
185101,1492,2006,738,440,9073,Good,Average,1,2,3
210250,1364,2006,1220,437,3087,Good,Average,1,2,2
234000,1557,2003,1374,420,3196,Good,Average,1,2,2
215000,1456,2003,1273,400,3196,Very_Good,Average,1,2,2
246990,1511,2002,1368,398,2938,Good,Average,1,2,2
178740,1414,2004,1375,398,3072,Good,Average,1,2,2
225000,1548,2004,1365,388,3072,Good,Average,1,2,2
167240,1248,2005,1248,438,3010,Good,Average,1,2,2
156820,1142,2005,1142,440,3010,Good,Average,1,2,2
213490,1506,2005,1362,440,3013,Good,Average,1,2,2
264561,1567,2006,1520,648,3982,Very_Good,Average,1,2,1
246578,1500,2006,1356,648,4045,Good,Average,1,2,2
192140,1838,2005,732,372,21930,Average,Average,1,2,4
183200,1509,2002,783,393,7861,Above_Average,Average,1,2,3
178000,1414,2004,707,403,9056,Very_Good,Average,1,2,3
201490,1598,2004,848,433,9171,Good,Average,1,2,3
230500,1936,2000,1406,504,11194,Very_Good,Average,1,2,3
180000,1509,2003,783,393,7875,Good,Average,1,2,3
172400,1664,2000,953,460,8121,Above_Average,Average,1,2,3
215000,1889,2000,982,431,8658,Above_Average,Average,1,2,3
199900,1886,1998,930,431,11214,Good,Average,1,2,4
173000,1671,2000,959,472,10852,Above_Average,Average,1,2,3
287602,2322,2006,1035,617,12104,Good,Average,1,3,4
230000,2291,1999,975,429,8738,Good,Average,1,2,4
348000,2392,1997,1396,870,9452,Very_Good,Average,1,2,3
286000,1976,1998,1044,885,9660,Very_Good,Average,1,2,3
300000,2234,2000,1160,768,9545,Very_Good,Average,1,2,3
625000,3627,1995,1930,807,35760,Very_Excellent,Average,1,3,4
405000,2855,2000,1540,774,9233,Excellent,Average,1,2,4
280000,1924,1998,1086,592,12011,Very_Good,Average,1,2,3
258000,2263,1998,1141,420,12090,Very_Good,Average,1,2,4
350000,2726,1995,1342,725,10019,Very_Good,Average,1,2,4
584500,3500,1993,1733,959,17242,Excellent,Average,1,3,4
321000,2494,1994,1290,803,10236,Very_Good,Average,1,2,4
290000,2526,1994,1165,844,10120,Very_Good,Average,1,2,4
315000,2799,1993,1286,704,12585,Very_Good,Average,1,2,3
252000,1964,2005,1100,760,12447,Very_Good,Average,1,2,3
336820,1670,2006,1670,928,15218,Very_Good,Average,1,2,2
423000,2097,2005,2077,1134,20896,Very_Good,Average,1,1,1
290000,1660,2006,1660,500,10182,Very_Good,Average,1,2,3
232000,1616,2005,1616,834,8688,Good,Average,1,2,3
199000,1504,2006,1504,510,10936,Very_Good,Average,1,2,3
198600,1278,2006,1278,584,8640,Very_Good,Average,1,2,2
405749,2640,2006,2036,792,13162,Excellent,Average,1,3,3
232600,1489,2006,1489,776,11216,Very_Good,Average,1,2,3
266000,1939,2006,1095,1053,10728,Very_Good,Average,1,2,3
186500,1553,2005,756,615,8125,Good,Average,1,2,3
200825,1716,2005,858,615,8125,Above_Average,Average,1,2,3
197000,1576,2006,770,614,8125,Good,Average,1,2,3
185000,1262,2006,1262,572,7200,Above_Average,Average,1,2,2
176000,1266,2005,1257,453,7500,Good,Average,1,2,3
187750,1301,2006,1293,572,7200,Good,Average,1,2,2
139500,1142,2005,1142,0,7733,Above_Average,Average,1,1,3
186800,1400,2005,1400,612,11024,Good,Average,1,2,3
132000,1131,2005,1131,0,13072,Above_Average,Average,1,1,3
142500,1141,2005,1141,484,13072,Above_Average,Average,1,1,3
158000,1158,2004,1158,576,13072,Above_Average,Average,1,1,3
184000,1686,2005,891,462,7800,Good,Average,1,2,3
184900,1585,2005,784,449,7632,Good,Average,1,2,3
187000,1837,1997,941,688,8304,Above_Average,Average,1,2,3
175900,1603,1992,761,484,7153,Above_Average,Average,1,2,3
248500,1731,1992,836,462,9370,Above_Average,Average,1,2,3
172000,1398,1990,1398,542,7175,Above_Average,Average,1,2,2
151000,1217,1991,1217,484,7175,Above_Average,Average,1,2,2
150000,1320,1994,636,472,9019,Above_Average,Average,1,2,3
107000,1056,1966,1056,384,8900,Below_Average,Below_Average,1,1,2
119900,965,1965,828,300,7800,Average,Average,1,1,3
129500,988,1962,988,624,9100,Average,Below_Average,1,1,3
125000,1728,1963,1728,504,9100,Average,Average,1,2,6
119500,1654,1977,0,528,8927,Above_Average,Above_Average,1,2,4
144000,1211,1962,864,576,9240,Average,Above_Average,1,1,2
151000,1212,1977,506,492,8471,Above_Average,Good,1,1,3
126000,984,1965,984,310,9308,Average,Average,1,1,3
116000,909,1968,882,294,8450,Average,Above_Average,1,1,3
133500,925,1963,925,484,8638,Average,Above_Average,1,1,2
120875,1024,1965,1024,308,13052,Average,Above_Average,1,1,3
137000,935,1965,935,288,13526,Average,Above_Average,1,1,3
124000,912,1964,912,0,8020,Average,Above_Average,0,1,3
135000,1236,1961,912,288,6993,Average,Good,1,1,3
129200,941,1967,912,288,8789,Average,Above_Average,1,1,3
260000,2646,1974,1748,550,14330,Good,Below_Average,1,2,3
260000,2417,1991,1288,462,16059,Very_Good,Average,1,2,4
334000,2826,1992,1334,888,11025,Very_Good,Average,1,2,3
310000,2520,1993,1338,796,14541,Very_Good,Good,1,2,5
268000,2295,1992,1095,590,13346,Good,Average,1,2,4
262000,1624,1994,1624,757,12461,Very_Good,Average,1,2,2
176400,1143,2004,1143,588,3628,Good,Average,1,1,1
197000,1247,2005,1247,550,3316,Very_Good,Average,1,1,1
151000,1200,2005,600,480,3180,Good,Average,1,2,2
147400,1223,2005,600,480,2544,Good,Average,1,2,2
149900,1223,2005,600,480,2544,Good,Average,1,2,2
144152,1200,2005,600,480,3180,Good,Average,1,2,2
166000,1524,2000,756,440,2998,Above_Average,Average,1,2,2
183900,1452,1999,691,506,3735,Good,Average,1,2,3
165000,1382,2000,673,490,2651,Good,Average,1,2,3
139000,1080,2003,530,496,4447,Good,Average,1,2,2
200000,1694,1997,569,434,8314,Good,Average,1,2,3
221000,1568,2001,1568,564,7180,Very_Good,Average,1,2,3
270000,1494,1995,1494,481,9549,Very_Good,Average,1,1,2
165000,1208,1977,1208,546,11250,Above_Average,Above_Average,1,1,3
214000,1235,1980,1235,484,3760,Very_Good,Average,1,1,1
188000,1036,1980,1036,484,3640,Very_Good,Average,1,1,1
190000,1226,1980,1226,484,3874,Very_Good,Average,1,1,1
170000,1226,1978,1226,484,3876,Very_Good,Average,1,1,1
385000,1842,1981,1842,894,50271,Excellent,Average,1,0,0
146500,1193,1972,1153,501,13110,Average,Above_Average,1,2,2
170000,1920,1968,570,487,10192,Good,Above_Average,1,3,4
262500,2156,1968,1568,508,20781,Good,Good,1,2,3
179900,1416,1968,708,776,11700,Above_Average,Above_Average,1,2,3
250000,2654,1968,1054,619,11029,Above_Average,Good,1,2,4
165150,1790,1972,732,484,10400,Above_Average,Average,1,1,4
164500,1334,1967,1334,477,10140,Good,Above_Average,1,2,3
140000,1164,1969,1164,528,9600,Good,Average,1,1,3
135500,980,1967,980,384,9750,Average,Average,1,2,3
142000,1051,1968,1051,504,9600,Average,Average,1,1,3
155000,1770,1968,900,530,8640,Average,Average,1,1,4
157500,976,1968,976,504,9360,Above_Average,Good,1,1,2
138500,1052,1968,1052,288,8400,Average,Average,1,1,3
140000,898,1968,833,326,8400,Average,Above_Average,1,1,3
124400,1051,1966,1051,264,9759,Average,Average,1,1,3
158000,1141,1967,1141,568,9600,Average,Good,1,1,3
146000,1200,1965,864,884,9230,Average,Very_Good,1,1,1
190000,1993,1971,825,495,14803,Above_Average,Average,1,2,4
136500,1050,1961,1050,368,10659,Average,Above_Average,1,1,3
129900,864,1958,864,624,9100,Average,Average,1,1,3
145000,1712,1959,1626,588,8393,Average,Average,1,2,4
185900,1565,1965,1187,299,8800,Above_Average,Good,1,2,3
160000,1251,1964,1251,461,8800,Above_Average,Above_Average,1,1,3
167000,1488,1964,1008,430,10368,Above_Average,Above_Average,1,1,3
157500,1440,1964,720,480,9350,Average,Above_Average,1,1,4
140000,1095,1958,588,264,10382,Above_Average,Average,1,1,2
150000,1053,1958,1008,750,8973,Average,Good,1,1,3
151500,1248,1960,1248,286,10800,Average,Good,1,1,3
129800,816,1934,816,240,8550,Above_Average,Very_Good,1,1,2
137000,1008,1954,1008,275,11425,Average,Above_Average,1,1,2
137000,1043,1947,938,273,9724,Average,Good,1,1,2
121600,1230,1946,747,305,4712,Below_Average,Good,1,1,3
85500,869,1923,440,0,5900,Below_Average,Good,1,1,2
79900,747,1926,600,528,5825,Below_Average,Average,1,1,1
127000,1252,1908,504,576,7438,Average,Very_Good,1,1,3
161000,1433,1961,1251,441,9600,Average,Above_Average,1,1,3
146500,1624,1952,1444,240,10858,Average,Above_Average,1,1,2
135000,1216,1951,1056,280,9600,Average,Average,1,1,3
137900,2136,1951,2136,528,10680,Average,Fair,0,2,4
133000,1578,1941,806,240,9490,Above_Average,Good,1,1,3
137000,1728,1949,704,234,9462,Average,Above_Average,1,1,3
121000,936,1954,936,240,9888,Average,Above_Average,1,1,2
119000,1584,1967,1584,506,8917,Average,Average,1,2,4
172000,1246,1964,1246,441,12700,Above_Average,Average,1,1,3
98600,1235,1961,1235,480,8500,Average,Fair,1,1,2
226000,2157,1966,924,487,14200,Good,Above_Average,1,2,4
118000,1128,1954,936,286,9000,Average,Average,1,1,2
235000,3112,1918,1360,795,25419,Very_Good,Below_Average,1,2,4
135000,1008,1963,1008,430,9723,Above_Average,Good,1,1,2
132500,1190,1962,1106,540,7728,Average,Above_Average,1,1,3
143000,1144,1959,1144,796,8163,Average,Above_Average,1,1,3
132000,1364,1957,1179,331,8400,Average,Average,1,1,3
145250,1383,1960,1383,292,11600,Above_Average,Average,1,1,3
162000,1336,1958,1121,488,9610,Above_Average,Above_Average,1,1,3
148000,1370,1956,1058,300,10000,Average,Above_Average,1,1,3
141000,1092,1957,1092,299,14850,Average,Average,1,1,2
153000,1124,1956,1124,353,10152,Above_Average,Above_Average,1,1,3
134450,1236,1957,1070,447,10011,Average,Above_Average,1,1,2
135960,943,1979,943,600,7032,Average,Average,1,1,2
156000,1050,1954,1050,286,8092,Above_Average,Very_Good,1,1,3
140000,1375,1954,1367,451,11310,Above_Average,Average,1,1,2
139500,1008,1952,1008,280,12778,Average,Above_Average,1,1,2
155000,1575,1951,216,400,10170,Above_Average,Above_Average,1,1,2
127000,1145,1956,301,684,7700,Average,Good,1,1,3
133500,1005,1956,1005,319,11050,Average,Average,1,1,2
125000,1056,1955,1056,300,13600,Average,Above_Average,1,1,3
142000,884,1951,884,270,15428,Average,Above_Average,1,1,2
167000,2039,1941,929,791,21299,Good,Average,1,1,3
159000,1384,1956,1015,896,13300,Average,Average,1,1,2
180000,2640,1925,2171,1008,22136,Average,Average,1,2,5
127000,1312,1947,784,649,7500,Above_Average,Above_Average,1,1,3
112000,1310,1924,617,398,7000,Above_Average,Above_Average,1,2,2
99800,713,1930,713,371,10410,Fair,Very_Good,1,1,2
117000,833,1954,833,326,5400,Average,Good,1,1,2
108480,1073,1921,1073,326,5400,Average,Above_Average,1,1,2
68000,715,1929,715,660,10914,Fair,Fair,0,1,2
86900,720,1900,448,280,7008,Below_Average,Very_Good,1,1,1
120000,1130,1920,1120,720,10800,Average,Above_Average,1,1,2
155500,1595,1915,663,528,7200,Above_Average,Very_Good,1,2,3
80000,1760,1910,1077,648,10818,Below_Average,Below_Average,1,1,4
105000,1214,1915,672,936,10410,Fair,Below_Average,1,1,3
160000,2414,1900,954,520,10800,Average,Below_Average,0,2,3
170000,1466,1936,796,566,10800,Average,Very_Good,1,2,3
160000,1324,1965,1088,440,8658,Above_Average,Average,1,2,3
159950,1086,1966,1024,484,13400,Average,Average,1,1,3
165000,1146,1963,1083,294,10184,Above_Average,Average,1,1,3
159000,1734,1962,912,440,9786,Above_Average,Good,1,1,3
147000,1207,1962,1135,264,9510,Above_Average,Average,1,1,3
115000,912,1964,912,288,7800,Average,Average,1,1,2
159500,1194,1959,655,539,8910,Above_Average,Above_Average,1,1,3
120000,864,1959,864,288,7332,Above_Average,Above_Average,1,1,2
129900,816,1957,816,308,7100,Average,Good,1,1,2
183000,1773,1961,1313,418,10800,Above_Average,Above_Average,1,2,3
157500,1472,1959,0,484,11650,Good,Average,1,2,2
277500,2448,1962,1438,441,18275,Good,Very_Good,1,3,3
207500,1600,1957,1484,319,16321,Average,Above_Average,1,1,2
147500,1521,1950,910,597,12144,Below_Average,Above_Average,1,1,3
135000,1192,1949,720,0,10800,Below_Average,Below_Average,0,1,4
109500,1040,1950,0,625,7200,Average,Good,1,1,2
109900,1040,1950,0,420,7200,Below_Average,Average,1,1,2
133700,1040,1959,1040,286,7560,Average,Average,1,1,3
81400,1040,1950,0,400,8544,Fair,Below_Average,0,2,2
87500,1040,1949,0,400,8544,Fair,Below_Average,0,2,2
93500,1040,1950,0,400,8544,Fair,Below_Average,0,2,2
119000,1556,1960,1556,0,8512,Average,Average,1,2,4
141000,1150,1959,1150,300,7945,Average,Above_Average,1,1,3
146000,1150,1961,1150,288,7000,Average,Below_Average,1,1,3
155000,1348,1966,660,453,7590,Above_Average,Average,1,1,3
134500,999,1962,925,300,10205,Average,Average,1,1,3
120000,1045,1962,1045,528,7400,Good,Above_Average,1,1,3
105000,864,1962,864,336,7000,Average,Above_Average,1,1,3
124000,1025,1962,1025,0,7000,Average,Average,1,1,3
169000,2014,1900,716,624,9856,Average,Very_Good,1,2,5
107000,1328,1925,686,210,9906,Below_Average,Below_Average,0,1,3
135000,1668,1948,1212,240,9600,Average,Above_Average,1,1,3
111500,1657,1920,1147,162,5520,Below_Average,Above_Average,0,1,4
156500,1416,1900,780,400,9600,Above_Average,Very_Good,1,1,3
178000,1641,1925,728,546,9600,Good,Good,1,1,3
139900,1428,1900,712,576,6451,Good,Good,1,1,4
105000,1004,1930,502,200,3960,Good,Very_Good,0,1,2
110000,813,1930,813,270,5684,Above_Average,Very_Good,1,1,2
111500,1951,1900,938,576,7745,Below_Average,Above_Average,0,2,4
108000,1032,1924,1032,280,7741,Above_Average,Average,0,1,2
111500,844,1925,844,216,5633,Average,Good,1,1,2
124000,1750,1880,636,240,9000,Average,Above_Average,1,1,3
105000,864,1950,576,528,7200,Below_Average,Average,1,1,2
116000,1118,1920,648,440,4400,Above_Average,Very_Good,1,1,2
96900,1376,1905,738,216,7614,Fair,Average,1,1,2
135500,960,1955,960,576,6000,Average,Good,1,1,3
139000,1566,1924,816,450,6000,Average,Good,1,1,5
61500,492,1921,492,200,7830,Fair,Average,1,1,1
120000,1182,1945,770,378,9576,Above_Average,Good,1,1,3
126175,1163,1955,1162,220,5820,Fair,Very_Good,1,1,3
64000,840,1920,798,250,5747,Fair,Below_Average,1,1,2
137000,1928,1910,1020,440,9142,Above_Average,Very_Good,0,2,4
87000,1774,1900,1095,779,9600,Below_Average,Poor,0,2,4
163000,1768,1914,880,320,10800,Good,Good,0,1,2
155000,2104,1910,1226,432,6300,Good,Above_Average,1,2,5
79000,1440,1900,540,352,5000,Average,Below_Average,0,1,3
144000,1690,1916,815,225,8850,Good,Above_Average,1,1,3
114504,1368,1910,684,216,3600,Above_Average,Good,0,1,3
157000,1762,1920,596,576,7200,Good,Good,1,1,4
125000,1200,1923,1200,312,11340,Above_Average,Average,1,1,4
475000,3608,1892,1107,840,22950,Very_Excellent,Excellent,1,2,4
93500,1248,1920,624,0,5976,Average,Good,0,2,2
125000,960,1958,960,624,9750,Average,Average,1,1,3
64500,1020,1918,1020,0,4761,Fair,Fair,0,1,2
100000,788,1941,788,0,7446,Below_Average,Average,1,1,2
140200,1577,1939,972,312,6435,Above_Average,Average,1,1,3
202500,1827,1924,848,240,11737,Above_Average,Good,0,1,2
159000,1664,1947,1004,420,5000,Above_Average,Good,1,2,3
119900,1118,1939,793,410,7800,Average,Good,1,1,3
114500,1176,1934,816,528,6240,Above_Average,Above_Average,1,1,3
115000,1344,1936,896,240,6240,Average,Below_Average,1,1,3
75000,1162,1930,728,258,6120,Fair,Average,1,1,3
88000,1015,1925,768,450,6120,Average,Good,0,1,3
80500,912,1947,0,0,6240,Below_Average,Average,0,1,2
149000,1576,1928,1042,225,6240,Average,Above_Average,1,1,3
110000,1324,1930,741,180,6120,Average,Good,1,1,3
110500,1103,1925,1103,440,6000,Above_Average,Above_Average,1,1,2
89000,616,1921,616,205,6000,Average,Good,1,1,2
113000,1048,1922,993,280,6380,Average,Above_Average,1,1,2
109000,816,1925,816,210,11672,Average,Average,1,1,2
220000,2486,1962,1595,576,33120,Above_Average,Average,1,2,5
129000,960,1970,960,576,9873,Below_Average,Average,0,1,3
117000,1635,1910,485,255,5310,Above_Average,Very_Good,1,1,2
52500,693,1941,693,0,4118,Below_Average,Below_Average,0,1,2
107000,1430,1924,596,370,10320,Below_Average,Average,1,2,3
116500,1330,1910,396,390,7518,Average,Very_Good,1,1,3
72000,819,1919,610,0,9000,Average,Below_Average,0,1,2
119500,1376,1937,780,198,8600,Above_Average,Above_Average,1,2,3
125500,1360,1938,803,297,7200,Average,Above_Average,1,1,2
91000,1077,1922,1007,210,9786,Fair,Below_Average,0,1,3
84500,754,1935,520,0,6780,Above_Average,Very_Good,0,1,2
90000,984,1930,984,308,7200,Above_Average,Above_Average,1,1,3
137500,1422,1951,806,288,12375,Average,Average,1,1,3
150000,1921,1964,1921,576,11136,Above_Average,Average,1,2,4
131000,1640,1950,0,394,21370,Average,Average,1,1,3
130000,1352,1958,1062,288,6930,Average,Below_Average,1,1,3
125000,1032,1935,0,260,8250,Average,Good,0,1,2
80000,879,1936,830,180,5220,Average,Fair,1,1,2
157000,1073,2004,1073,246,5500,Good,Average,1,2,2
148000,1382,1963,1051,459,11235,Below_Average,Average,1,1,3
90000,1296,1967,0,516,10791,Below_Average,Average,1,2,2
154500,1068,1963,1059,264,8414,Above_Average,Very_Good,1,1,3
153600,1064,1967,1064,528,11327,Average,Above_Average,1,1,3
164500,1320,1966,1164,564,11777,Average,Above_Average,1,1,3
